"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
"ACKR4","ENSG00000129048","ACKR4",-0.107524605020145,0.848315387656923,-1.3438026470286,2,"atypical chemokine receptor 4","NO","NO"
"ACLY","ENSG00000131473","ACLY",0.427970858816709,0.0938283063062603,0.850571463906462,1,"ATP citrate lyase","NO","NO"
"ACO1","ENSG00000122729","ACO1",0.27505651449967,0.14605710363471,-1.42726265868801,1,"aconitase 1","NO","NO"
"ACOT11","ENSG00000162390","ACOT11",0.136319213204314,0.742355909207273,1.20627293094363,1,"acyl-CoA thioesterase 11","NO","NO"
"ACOT7","ENSG00000097021","ACOT7",0.396460501615969,0.0785748273310351,-2.20625870844702,1,"acyl-CoA thioesterase 7","NO","NO"
"ACOT8","ENSG00000101473","ACOT8",-0.146858982896819,0.424721956935902,0.881155173653591,1,"acyl-CoA thioesterase 8","NO","NO"
"ACOX2","ENSG00000168306","ACOX2",-0.418471765664665,0.383434641847315,-0.906084505152805,8,"acyl-CoA oxidase 2","NO","NO"
"ACP1","ENSG00000143727","ACP1",-0.104404361000006,0.496737990480318,-0.862755076238257,2,"acid phosphatase 1","NO","NO"
"ACP6","ENSG00000162836","ACP6",-0.11936303858973,0.667227311168995,-1.28214097679286,2,"acid phosphatase 6, lysophosphatidic","NO","NO"
"ACSL1","ENSG00000151726","ACSL1",0.0751875611543245,0.838442773409608,-0.0842849394970999,2,"acyl-CoA synthetase long chain family member 1","NO","NO"
"ACSL3","ENSG00000123983","ACSL3",-0.212269623280015,0.393580290470375,0.967857217603581,1,"acyl-CoA synthetase long chain family member 3","NO","NO"
"ACSL4","ENSG00000068366","ACSL4",-0.132126298820832,0.39876583486903,-1.79020357155511,1,"acyl-CoA synthetase long chain family member 4","NO","NO"
"ACSL5","ENSG00000197142","ACSL5",-0.176892787060459,0.42361938640896,-1.02454893786752,3,"acyl-CoA synthetase long chain family member 5","NO","NO"
"ACSL6","ENSG00000164398","ACSL6",-0.916506385457864,0.0372181021887101,-1.0754185781314,2,"acyl-CoA synthetase long chain family member 6","NO","NO"
"ACSM3","ENSG00000005187","ACSM3",-0.357117000295263,0.644917979804408,-1.03186520885473,2,"acyl-CoA synthetase medium chain family member 3","NO","NO"
"ACSS1","ENSG00000154930","ACSS1",1.20654517274132,0.37572809312887,-1.7619212323222,1,"acyl-CoA synthetase short chain family member 1","NO","NO"
"ACTA1","ENSG00000143632","ACTA1",0.459190729512337,0.0250483865488173,-1.10935707024094,1,"actin alpha 1, skeletal muscle","NO","NO"
"ACTA2","ENSG00000107796","ACTA2",0.337118804574931,0.384894784199511,1.26336929475623,2,"actin alpha 2, smooth muscle","YES","NO"
"ACTB","ENSG00000075624","ACTB",0.300429758287006,0.145514260758317,1.27598336221431,3,"actin beta","YES","NO"
"ACTG1","ENSG00000184009","ACTG1",0.185796274866888,0.36733541829002,1.11965993586987,3,"actin gamma 1","NO","NO"
"ACTL6A","ENSG00000136518","ACTL6A",0.213201844131474,0.277881825002341,-0.323135565205301,1,"actin like 6A","YES","NO"
"ACTN1","ENSG00000072110","ACTN1",0.301838130130999,0.0925675267579202,1.1536082027997,1,"actinin alpha 1","NO","NO"
"ACTN4","ENSG00000130402","ACTN4",-0.296252535187669,0.315698227534622,-0.80630920771502,1,"actinin alpha 4","NO","NO"
"ACTR10","ENSG00000131966","ACTR10",-0.195470719432407,0.207738715504752,0.558619777239741,4,"actin related protein 10","NO","NO"
"ACTR1B","ENSG00000115073","ACTR1B",-0.14929097402976,0.594759867374746,1.14816361927821,1,"actin related protein 1B","NO","NO"
"ACTR2","ENSG00000138071","ACTR2",-0.154771215558325,0.480551941017189,-1.01220957272058,1,"actin related protein 2","NO","NO"
"ACTR3","ENSG00000115091","ACTR3",-0.188390830434811,0.347786216208394,-1.39880315011121,3,"actin related protein 3","NO","NO"
"ACTR3B","ENSG00000133627","ACTR3B",0.190744395059768,0.267852859701074,-0.08584525659204,2,"actin related protein 3B","NO","YES"
"ACTR8","ENSG00000113812","ACTR8",0.207906750935829,0.321417721008172,2.36254015029256,1,"actin related protein 8","NO","NO"
"ACVR1","ENSG00000115170","ACVR1",-0.238718533184372,0.232052402085116,-0.675708354442467,5,"activin A receptor type 1","NO","NO"
"ACVR2A","ENSG00000121989","ACVR2A",-0.0274234603193007,0.882525273971188,-0.909538209863181,3,"activin A receptor type 2A","NO","NO"
"ACVR2B","ENSG00000114739","ACVR2B",-0.283032101040797,0.467056248990599,-1.0162370613596,1,"activin A receptor type 2B","NO","NO"
"ACYP2","ENSG00000170634","ACYP2",-0.0449796658422765,0.864058483603697,1.27118902185209,1,"acylphosphatase 2","NO","NO"
"ADA","ENSG00000196839","ADA",-0.0193951315493557,0.974192246931808,-1.63448745876769,1,"adenosine deaminase","NO","NO"
"ADAM10","ENSG00000137845","ADAM10",-0.317070080710786,0.0835731682735841,-1.51937950059753,1,"ADAM metallopeptidase domain 10","NO","NO"
"ADAM11","ENSG00000073670","ADAM11",0.136105804426366,0.50180513810303,0.955620335894762,1,"ADAM metallopeptidase domain 11","NO","NO"
"ADAM19","ENSG00000135074","ADAM19",-1.71637745250041,0.000750674024292078,-1.34039236277792,2,"ADAM metallopeptidase domain 19","NO","NO"
"ADAM32","ENSG00000197140","ADAM32",-0.358359503578157,0.401561612064763,1.40945210748113,1,"ADAM metallopeptidase domain 32","NO","NO"
"ADAMTS1","ENSG00000154734","ADAMTS1",-1.31286965923388,0.647543683346341,1.49500655013119,2,"ADAM metallopeptidase with thrombospondin type 1 motif 1","NO","NO"
"ADAMTS14","ENSG00000138316","ADAMTS14",-0.119652586212768,0.511372012478153,1.5641536817861,2,"ADAM metallopeptidase with thrombospondin type 1 motif 14","NO","NO"
"ADAMTS15","ENSG00000166106","ADAMTS15",0.246325283763104,0.86326471033066,-0.552976018086337,7,"ADAM metallopeptidase with thrombospondin type 1 motif 15","NO","NO"
"ADAMTS16","ENSG00000145536","ADAMTS16",-0.244370385692101,0.771671623437312,-0.00653841771765995,2,"ADAM metallopeptidase with thrombospondin type 1 motif 16","NO","NO"
"ADAMTS17","ENSG00000140470","ADAMTS17",0.314395549700426,0.330681262404633,-1.72011129522629,1,"ADAM metallopeptidase with thrombospondin type 1 motif 17","NO","YES"
"ADAMTS18","ENSG00000140873","ADAMTS18",-0.145659930128008,0.893555169757018,-1.25584941038088,1,"ADAM metallopeptidase with thrombospondin type 1 motif 18","NO","NO"
"ADAMTS2","ENSG00000087116","ADAMTS2",-0.398278793194293,0.0488326096520976,-1.09238044908185,5,"ADAM metallopeptidase with thrombospondin type 1 motif 2","NO","NO"
"ADAMTS3","ENSG00000156140","ADAMTS3",0.139302869914758,0.904685252671626,-1.47085717039231,4,"ADAM metallopeptidase with thrombospondin type 1 motif 3","NO","NO"
"ADAMTS7","ENSG00000136378","ADAMTS7",-0.0602688049408027,0.801746202277686,-1.53790695352304,2,"ADAM metallopeptidase with thrombospondin type 1 motif 7","NO","NO"
"ADAMTS9","ENSG00000163638","ADAMTS9",-1.05888900330829,0.448337990753073,1.23049361772074,3,"ADAM metallopeptidase with thrombospondin type 1 motif 9","NO","NO"
"ADAMTSL4","ENSG00000143382","ADAMTSL4",-0.167276688517637,0.708073182476981,0.792731488192608,1,"ADAMTS like 4","NO","NO"
"ADAMTSL5","ENSG00000185761","ADAMTSL5",0.0929358012118975,0.808139451877036,0.860881099591085,1,"ADAMTS like 5","NO","NO"
"ADARB1","ENSG00000197381","ADARB1",-0.0293080324071004,0.913503149459883,1.54060271190935,1,"adenosine deaminase RNA specific B1","NO","NO"
"ADAT2","ENSG00000189007","ADAT2",0.212660709917376,0.61940819942607,2.10929486539677,1,"adenosine deaminase tRNA specific 2","NO","NO"
"ADCK1","ENSG00000063761","ADCK1",0.370912834564899,0.17689714593281,-1.95494019192083,1,"aarF domain containing kinase 1","NO","NO"
"ADCK5","ENSG00000173137","ADCK5",-0.00595351231760866,0.988325362985034,0.794468629160184,1,"aarF domain containing kinase 5","NO","NO"
"ADCY7","ENSG00000121281","ADCY7",-0.0412469022031781,0.813148822908916,-1.96516134456293,1,"adenylate cyclase 7","NO","NO"
"ADD3","ENSG00000148700","ADD3",-0.381778127686435,0.0440060768248146,-1.35975152719278,2,"adducin 3","NO","NO"
"ADGRA3","ENSG00000152990","ADGRA3",0.00308698905552429,0.990137868219964,-0.78125305204257,3,"adhesion G protein-coupled receptor A3","NO","NO"
"ADGRB1","ENSG00000181790","ADGRB1",0.0679254051798637,0.754991061147714,-1.75761361065606,1,"adhesion G protein-coupled receptor B1","NO","NO"
"ADGRB2","ENSG00000121753","ADGRB2",0.210436594904379,0.235756294783297,1.09267157404482,1,"adhesion G protein-coupled receptor B2","NO","NO"
"ADGRD2","ENSG00000180264","ADGRD2",-0.0384316562675739,0.943552561294425,-1.61538369543735,1,"adhesion G protein-coupled receptor D2","NO","NO"
"ADGRF1","ENSG00000153292","ADGRF1",-0.594312052110098,0.783426059995372,-0.202445513603812,4,"adhesion G protein-coupled receptor F1","NO","NO"
"ADGRF3","ENSG00000173567","ADGRF3",0.39304656219466,0.173437951752143,-1.09626202760807,1,"adhesion G protein-coupled receptor F3","NO","NO"
"ADGRG1","ENSG00000205336","ADGRG1",-0.866417800969399,0.0207247744171584,0.917704300517439,1,"adhesion G protein-coupled receptor G1","NO","NO"
"ADGRG6","ENSG00000112414","ADGRG6",0.0654301401066135,0.747515177291826,-1.3847155543983,1,"adhesion G protein-coupled receptor G6","NO","NO"
"ADHFE1","ENSG00000147576","ADHFE1",0.656621621434332,0.0153654751003329,-0.755007322389104,1,"alcohol dehydrogenase iron containing 1","NO","NO"
"ADIRF","ENSG00000148671","ADIRF",-0.766209299680746,0.059708066348767,-1.04065467680533,1,"adipogenesis regulatory factor","NO","NO"
"ADISSP","ENSG00000101220","C20orf27",0.428803114076692,0.0840010430479763,0.752268143529745,1,"adipose secreted signaling protein","NO","NO"
"ADNP","ENSG00000101126","ADNP",0.0288995809646728,0.866721380863152,0.793404951808795,1,"activity dependent neuroprotector homeobox","NO","YES"
"ADORA2B","ENSG00000170425","ADORA2B",-0.824414632425208,0.00125888290135528,-1.13100417645892,1,"adenosine A2b receptor","NO","NO"
"ADPRHL1","ENSG00000153531","ADPRHL1",-0.150909292559725,0.504637272865962,-0.552779379418637,3,"ADP-ribosylhydrolase like 1","NO","NO"
"ADRA1B","ENSG00000170214","ADRA1B",0.0424326703430973,0.99003437858921,-1.30831680464788,6,"adrenoceptor alpha 1B","NO","NO"
"ADRA2C","ENSG00000184160","ADRA2C",0.349351106092697,0.0590071670851509,-1.12827365766024,1,"adrenoceptor alpha 2C","NO","NO"
"ADRB1","ENSG00000043591","ADRB1",-0.548727826568148,0.16285163137182,0.100862854044055,2,"adrenoceptor beta 1","NO","NO"
"AEBP2","ENSG00000139154","AEBP2",0.152721998419221,0.424466762199692,0.253383031172194,5,"AE binding protein 2","NO","YES"
"AEN","ENSG00000181026","AEN",0.367393445584193,0.0619797881668972,-1.71036838944008,2,"apoptosis enhancing nuclease","NO","NO"
"AFAP1","ENSG00000196526","AFAP1",-0.101966490553952,0.751264086902332,-1.20122754656018,1,"actin filament associated protein 1","NO","YES"
"AFAP1L1","ENSG00000157510","AFAP1L1",-0.00128179116876526,0.996728896947837,-1.48157780336445,1,"actin filament associated protein 1 like 1","NO","NO"
"AFAP1L2","ENSG00000169129","AFAP1L2",-0.304719546028237,0.605789190807791,-1.84487628311477,5,"actin filament associated protein 1 like 2","NO","NO"
"AFDN","ENSG00000130396","AFDN",-0.17981327046427,0.211580070523262,-1.18951256234524,9,"afadin, adherens junction formation factor","NO","NO"
"AFF1","ENSG00000172493","AFF1",-0.163573609264183,0.290290840970308,-1.81106876032534,2,"ALF transcription elongation factor 1","NO","YES"
"AFF3","ENSG00000144218","AFF3",-0.705890008808016,0.634157227588035,-1.72074169036126,2,"ALF transcription elongation factor 3","NO","YES"
"AFG2B","ENSG00000171763","SPATA5L1",0.210192306512817,0.445806429447136,-1.53124185897529,1,"AFG2 AAA ATPase homolog B","NO","NO"
"AGA","ENSG00000038002","AGA",-0.248849278386269,0.576072210687412,0.388178654563809,12,"aspartylglucosaminidase","NO","NO"
"AGAP1","ENSG00000157985","AGAP1",-0.305532561906531,0.108667249997988,-1.73811256886224,4,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","NO","NO"
"AGAP3","ENSG00000133612","AGAP3",0.394809571822656,0.0122666684330323,-0.794877463989888,1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3","NO","NO"
"AGAP4","ENSG00000188234","AGAP4",-0.13554825450457,0.431466553304719,-2.04575747054878,2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 4","NO","NO"
"AGAP6","ENSG00000204149","AGAP6",-0.0459999500842896,0.783664206985093,-1.33462331616445,1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6","NO","NO"
"AGAP9","ENSG00000204172","AGAP9",-0.138098175542906,0.451685222985335,-2.01480701936544,1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 9","NO","NO"
"AGBL3","ENSG00000146856","AGBL3",0.129756331835549,0.747380405373414,-0.147670879597845,2,"AGBL carboxypeptidase 3","NO","NO"
"AGFG1","ENSG00000173744","AGFG1",-0.0261265104216637,0.895241053582578,-0.1799645717384,2,"ArfGAP with FG repeats 1","NO","NO"
"AGK","ENSG00000006530","AGK",-0.0963896947835794,0.633747083389509,-1.83089688166444,1,"acylglycerol kinase","NO","NO"
"AGO2","ENSG00000123908","AGO2",-0.0281844546788701,0.846543968082353,-1.00316689801764,3,"argonaute RISC catalytic component 2","NO","NO"
"AGO3","ENSG00000126070","AGO3",-0.0424883978467214,0.858870833512125,-0.80356570445382,1,"argonaute RISC catalytic component 3","NO","NO"
"AGO4","ENSG00000134698","AGO4",-0.511103955071129,0.0333729908164581,-1.38143302467244,1,"argonaute RISC component 4","NO","NO"
"AGPAT1","ENSG00000204310","AGPAT1",0.101422523493046,0.624228071678255,0.737379876570817,1,"1-acylglycerol-3-phosphate O-acyltransferase 1","NO","NO"
"AGPAT4","ENSG00000026652","AGPAT4",-1.18663022837271,0.0324871266482626,-0.642437171209408,12,"1-acylglycerol-3-phosphate O-acyltransferase 4","NO","NO"
"AGPAT5","ENSG00000155189","AGPAT5",-0.00536837584833894,0.978301234570323,-1.02174370265761,2,"1-acylglycerol-3-phosphate O-acyltransferase 5","NO","NO"
"AGPS","ENSG00000018510","AGPS",0.0887634156776551,0.646338035613851,-1.64596343026587,2,"alkylglycerone phosphate synthase","NO","NO"
"AGTPBP1","ENSG00000135049","AGTPBP1",-0.313937934515702,0.201092036044478,-1.57206124696514,6,"ATP/GTP binding carboxypeptidase 1","NO","NO"
"AHDC1","ENSG00000126705","AHDC1",0.177354883211946,0.38749300283335,1.17313688324258,1,"AT-hook DNA binding motif containing 1","NO","YES"
"AHI1","ENSG00000135541","AHI1",0.123155573883935,0.464754612072655,-1.88579530877168,1,"Abelson helper integration site 1","NO","NO"
"AHNAK2","ENSG00000185567","AHNAK2",-0.574669636616544,0.149460993132129,-0.634987514063086,1,"AHNAK nucleoprotein 2","NO","NO"
"AHR","ENSG00000106546","AHR",-0.90551064132072,0.0354198723573913,-0.269592085810246,4,"aryl hydrocarbon receptor","NO","YES"
"AHRR","ENSG00000063438","AHRR",0.0296060536493883,0.933245264722021,0.79877780774188,1,"aryl hydrocarbon receptor repressor","NO","YES"
"AIFM3","ENSG00000183773","AIFM3",0.306145047441442,0.290176258533985,1.97967120313243,1,"apoptosis inducing factor mitochondria associated 3","NO","NO"
"AIMP2","ENSG00000106305","AIMP2",0.0260889721377504,0.901304328435384,-1.8046474252028,1,"aminoacyl tRNA synthetase complex interacting multifunctional protein 2","NO","NO"
"AJAP1","ENSG00000196581","AJAP1",-0.865075279601141,0.762500779604911,-1.10687701649542,1,"adherens junctions associated protein 1","NO","NO"
"AK2","ENSG00000004455","AK2",-0.226507189549454,0.312584475132647,-1.03150268091811,2,"adenylate kinase 2","NO","NO"
"AK3","ENSG00000147853","AK3",-0.29255936588675,0.328899777991943,1.49598589211601,1,"adenylate kinase 3","NO","NO"
"AK4","ENSG00000162433","AK4",-0.133209262376032,0.450354461310422,-2.24807029032171,1,"adenylate kinase 4","NO","NO"
"AK7","ENSG00000140057","AK7",-0.12058761741485,0.870315732065619,-3.0178721311184,1,"adenylate kinase 7","NO","NO"
"AKAP1","ENSG00000121057","AKAP1",-0.118391274922965,0.415999219818733,-1.85110585723306,1,"A-kinase anchoring protein 1","NO","NO"
"AKAP11","ENSG00000023516","AKAP11",-0.23392446941571,0.165590549372703,-0.500760297023327,3,"A-kinase anchoring protein 11","NO","NO"
"AKAP13","ENSG00000170776","AKAP13",-0.238698752719984,0.304217310965834,-1.62445530837122,5,"A-kinase anchoring protein 13","NO","NO"
"AKAP17A","ENSG00000197976","AKAP17A",0.240772214847769,0.277006984500511,-1.10935707024094,1,"A-kinase anchoring protein 17A","NO","NO"
"AKAP5","ENSG00000179841","AKAP5",0.0263474271872293,0.97237554278849,-1.62385635840721,1,"A-kinase anchoring protein 5","NO","NO"
"AKAP6","ENSG00000151320","AKAP6",-0.138983306959757,0.751991149884653,0.771868488352186,5,"A-kinase anchoring protein 6","NO","NO"
"AKAP8L","ENSG00000011243","AKAP8L",0.0254138566855202,0.870776217188092,0.721077771538459,1,"A-kinase anchoring protein 8 like","NO","YES"
"AKIRIN2","ENSG00000135334","AKIRIN2",-0.0229853304287868,0.903400545190124,-0.520013697671267,3,"akirin 2","NO","NO"
"AKNA","ENSG00000106948","AKNA",-0.62179851575037,0.0557582366378689,1.46932903956309,1,"AT-hook transcription factor","NO","YES"
"AKR1B1","ENSG00000085662","AKR1B1",0.105969961717159,0.949552958002969,-1.20425828099303,2,"aldo-keto reductase family 1 member B","NO","NO"
"AKR1E2","ENSG00000165568","AKR1E2",-0.16244899575842,0.680300223510736,0.670455557482783,3,"aldo-keto reductase family 1 member E2","NO","NO"
"AKT3","ENSG00000117020","AKT3",0.056124392885885,0.851467592040333,-1.50154040150798,1,"AKT serine/threonine kinase 3","NO","NO"
"ALCAM","ENSG00000170017","ALCAM",-1.36795942851679,0.000486932875922676,1.21117051598862,4,"activated leukocyte cell adhesion molecule","NO","NO"
"ALDH16A1","ENSG00000161618","ALDH16A1",0.570892472013726,0.065684709997379,0.920545664416228,1,"aldehyde dehydrogenase 16 family member A1","NO","NO"
"ALDH18A1","ENSG00000059573","ALDH18A1",0.387459744420879,0.17603158710703,-1.95832894863612,1,"aldehyde dehydrogenase 18 family member A1","NO","NO"
"ALDH1A1","ENSG00000165092","ALDH1A1",1.75475528675582,0.13431792283395,-1.30560789476156,4,"aldehyde dehydrogenase 1 family member A1","NO","NO"
"ALDH1A3","ENSG00000184254","ALDH1A3",-0.348642265960639,0.305111451895445,1.35731515064085,1,"aldehyde dehydrogenase 1 family member A3","NO","NO"
"ALDH1L1","ENSG00000144908","ALDH1L1",-0.0964772512917127,0.883674045156561,-1.33961958163996,1,"aldehyde dehydrogenase 1 family member L1","NO","NO"
"ALDH1L2","ENSG00000136010","ALDH1L2",-1.16532589993815,0.0504142262467779,0.652237842498779,2,"aldehyde dehydrogenase 1 family member L2","NO","NO"
"ALDH3B1","ENSG00000006534","ALDH3B1",-0.296327386314262,0.417854269911407,1.44640226151968,1,"aldehyde dehydrogenase 3 family member B1","NO","NO"
"ALDH4A1","ENSG00000159423","ALDH4A1",0.409428381753342,0.0895131246547208,-1.6046322611727,1,"aldehyde dehydrogenase 4 family member A1","NO","NO"
"ALDH6A1","ENSG00000119711","ALDH6A1",-0.424826865543769,0.245228106378946,0.582500986896409,1,"aldehyde dehydrogenase 6 family member A1","NO","NO"
"ALDH7A1","ENSG00000164904","ALDH7A1",-0.157897766691538,0.556981465458995,0.331658902616929,6,"aldehyde dehydrogenase 7 family member A1","NO","NO"
"ALG10B","ENSG00000175548","ALG10B",-0.385088362885622,0.155660166235148,1.04622499353394,4,"ALG10 alpha-1,2-glucosyltransferase B","NO","NO"
"ALG13","ENSG00000101901","ALG13",-0.251780832549583,0.171833431317448,0.20920270668674,2,"ALG13 UDP-N-acetylglucosaminyltransferase subunit","NO","NO"
"ALG14","ENSG00000172339","ALG14",-0.117201525123987,0.573494762390319,0.54642719292571,1,"ALG14 UDP-N-acetylglucosaminyltransferase subunit","NO","NO"
"ALG2","ENSG00000119523","ALG2",-0.0766678053226872,0.630801844693991,-1.40578144464461,2,"ALG2 alpha-1,3/1,6-mannosyltransferase","NO","NO"
"ALG6","ENSG00000088035","ALG6",-0.306730559002117,0.402275515375573,1.02686043830798,1,"ALG6 alpha-1,3-glucosyltransferase","NO","NO"
"ALKBH2","ENSG00000189046","ALKBH2",0.113857403138662,0.583839632617544,-1.01729574042674,1,"alkB homolog 2, alpha-ketoglutarate dependent dioxygenase","NO","YES"
